Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2023-07-25,Incline Push Up,,,11,81.8,180.3,21.9,0
2023-07-25,Archer Push Ups,,,1,81.8,180.3,10.3,0
2023-07-24,Bent Over Row,42,92.6,18,81.8,180.3,23.9,0
2023-07-24,Bent Over Row,42,92.6,10,81.8,180.3,12,0
2023-07-24,Dumbbell Row,26,57.3,5,81.8,180.3,18.8,0
2023-07-24,Dumbbell Row,26,57.3,6,81.8,180.3,20.5,0
2023-07-24,Dumbbell Shrug,20,44.1,19,81.8,180.3,24.3,0
2023-07-24,Pendlay Row,42,92.6,2,81.8,180.3,1.8,0
2023-07-24,Good Morning,12,26.5,7,81.8,180.3,1.4,0
2023-07-24,Good Morning,12,26.5,7,81.8,180.3,1.4,0
2023-07-24,Yates Row,42,92.6,10,81.8,180.3,5.1,0
2023-07-23,Dumbbell Tricep Extension,6,13.2,11,81.8,180.3,8,0
2023-07-23,Dumbbell Tricep Extension,6,13.2,11,81.8,180.3,8,0
2023-07-23,Dumbbell Tricep Extension,6,13.2,11,81.8,180.3,8,0
2023-07-23,Dumbbell Tricep Extension,6,13.2,11,81.8,180.3,8,0
2023-07-23,Dumbbell Tricep Extension,6,13.2,11,81.8,180.3,8,0
2023-07-23,Tricep Extension,12,26.5,9,81.8,180.3,5.5,0
2023-07-23,Tricep Extension,22,48.5,2,81.8,180.3,11.9,0
2023-07-23,Tricep Extension,22,48.5,3,81.8,180.3,12.6,0
2023-07-23,Tricep Extension,22,48.5,2,81.8,180.3,11.9,0
2023-07-23,Tricep Extension,22,48.5,2,81.8,180.3,11.9,0
2023-07-22,Dumbbell Curl,20,44.1,2,81.8,180.3,38.3,0
2023-07-22,Dumbbell Curl,20,44.1,1,81.8,180.3,36.5,0
2023-07-22,Dumbbell Curl,20,44.1,1,81.8,180.3,36.5,0
2023-07-22,Dumbbell Curl,20,44.1,1,81.8,180.3,36.5,0
2023-07-22,Dumbbell Curl,20,44.1,1,81.8,180.3,36.5,0
2023-07-22,Barbell Curl,40,88.2,2,81.8,180.3,36.5,0
2023-07-22,Barbell Curl,40,88.2,2,81.8,180.3,36.5,0
2023-07-22,Barbell Curl,40,88.2,2,81.8,180.3,36.5,0
2023-07-22,Barbell Curl,40,88.2,2,81.8,180.3,36.5,0
2023-07-22,Barbell Curl,40,88.2,1,81.8,180.3,34.3,0
2023-07-21,Dips,,,6,81.8,180.3,12.7,0
2023-07-21,Dips,,,5,81.8,180.3,10.7,0
2023-07-21,Dips,,,3,81.8,180.3,7.6,0
2023-07-21,Dumbbell Tricep Extension,1,2.2,10,81.8,180.3,0.5,0
2023-07-21,Dumbbell Tricep Extension,4,8.8,10,81.8,180.3,3.8,0
2023-07-21,Dumbbell Tricep Extension,8,17.6,10,81.8,180.3,12.8,0
2023-07-21,Bench Dips,,,12,81.8,180.3,22,0
2023-07-21,Bench Dips,,,10,81.8,180.3,19.3,0
2023-07-19,Front Squat,22,48.5,10,81.8,180.3,0.1,0
2023-07-19,Dumbbell Bulgarian Split Squat,20,44.1,4,81.8,180.3,23.9,0
2023-07-19,Goblet Squat,26,57.3,7,81.8,180.3,26.3,0
2023-07-19,Dumbbell Lunge,20,44.1,3,81.8,180.3,25.5,0
2023-07-19,Dumbbell Romanian Deadlift,20,44.1,7,81.8,180.3,15.3,0
2023-06-17,Bench Press,63,138.9,5,81.8,180.3,16.5,0
2023-06-17,Bench Press,63,138.9,5,81.8,180.3,16.5,0
2023-06-17,Bench Press,63,138.9,5,81.8,180.3,16.5,0
2023-06-17,Dips,,,3,81.8,180.3,7.7,0
2023-06-17,Dips,,,4,81.8,180.3,9.1,0
2023-06-17,Dips,,,4,81.8,180.3,9.1,0
2023-06-17,Dips,,,4,81.8,180.3,9.1,0
2023-06-17,Dips,,,1,81.8,180.3,5.5,0
2023-06-17,Floor Press,60,132.3,6,81.8,180.3,22.5,0
2023-06-17,Floor Press,60,132.3,10,81.8,180.3,32.5,0
2023-06-17,Chest Press,50,110.2,9,81.8,180.3,22.7,0
2023-06-17,Chest Press,50,110.2,7,81.8,180.3,19,0
2023-06-17,Chest Press,50,110.2,3,81.8,180.3,13.6,0
2023-06-17,Machine Chest Fly,70,154.3,10,81.8,180.3,54.6,0
2023-06-17,Machine Chest Fly,70,154.3,5,81.8,180.3,38.7,0
2023-06-17,Machine Chest Fly,70,154.3,5,81.8,180.3,38.7,0
2023-06-17,Dumbbell Bench Press,22,48.5,3,81.8,180.3,11,0
2023-06-17,Dumbbell Bench Press,22,48.5,4,81.8,180.3,12.1,0
2023-06-17,Dumbbell Bench Press,22,48.5,4,81.8,180.3,12.1,0
2023-06-10,Rack Pull,72,158.7,10,81.8,180.3,4.7,0
2023-06-10,Rack Pull,72,158.7,5,81.8,180.3,2.1,0
2023-06-10,Rack Pull,72,158.7,4,81.8,180.3,1.8,0
2023-06-10,Stiff Leg Deadlift,44,97,9,81.8,180.3,4.3,0
2023-06-10,Stiff Leg Deadlift,44,97,6,81.8,180.3,2.9,0
2023-06-10,Good Morning,20,44.1,5,81.8,180.3,3.5,0
2023-06-10,Good Morning,20,44.1,5,81.8,180.3,3.5,0
2023-06-10,Back Extension,,,6,81.8,180.3,17.2,0
2023-06-10,Back Extension,,,7,81.8,180.3,18.7,0
2023-06-10,Dumbbell Deadlift,12,26.5,10,81.8,180.3,4.8,0
2023-06-10,Dumbbell Deadlift,12,26.5,10,81.8,180.3,4.8,0
2023-06-10,Dumbbell Romanian Deadlift,12,26.5,10,81.8,180.3,5.8,0
2023-06-10,Dumbbell Romanian Deadlift,12,26.5,10,81.8,180.3,5.8,0
2023-05-24,Bench Press,75,165.4,5,81.8,180.3,31.4,0
2023-05-24,Bench Press,75,165.4,5,81.8,180.3,31.4,0
2023-05-24,Bench Press,75,165.4,5,81.8,180.3,31.4,0
2023-05-24,Bench Press,75,165.4,5,81.8,180.3,31.4,0
2023-05-24,Bench Press,75,165.4,5,81.8,180.3,31.4,0
2023-05-24,Pull Ups,,,10,81.8,180.3,41.5,0
2023-05-22,Shoulder Press,40,88.2,5,81.8,180.3,16.6,0
2023-05-22,Shoulder Press,40,88.2,4,81.8,180.3,14.8,0
2023-05-22,Shoulder Press,40,88.2,5,81.8,180.3,16.6,0
2023-05-22,Shoulder Press,40,88.2,3,81.8,180.3,13.3,0
2023-05-22,Shoulder Press,40,88.2,2,81.8,180.3,11.9,0
2023-05-22,Deadlift,120,264.6,2,81.8,180.3,25.1,0
2023-05-20,Bench Press,73,160.9,5,81.8,180.3,28.6,0
2023-05-20,Bench Press,73,160.9,5,81.8,180.3,28.6,0
2023-05-20,Bench Press,73,160.9,5,81.8,180.3,28.6,0
2023-05-20,Bench Press,73,160.9,5,81.8,180.3,28.6,0
2023-05-20,Bench Press,73,160.9,5,81.8,180.3,28.6,0
2023-05-20,Bent Over Row,70,154.3,4,81.8,180.3,36.1,0
2023-05-20,Bent Over Row,70,154.3,5,81.8,180.3,39.4,0
2023-05-20,Bent Over Row,70,154.3,5,81.8,180.3,39.4,0
2023-05-20,Bent Over Row,70,154.3,5,81.8,180.3,39.4,0
2023-05-20,Bent Over Row,70,154.3,5,81.8,180.3,39.4,0
2023-05-20,Pull Ups,,,8,81.8,180.3,31,0
2023-05-20,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-20,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-20,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-20,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-20,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-18,Shoulder Press,40,88.2,2,81.8,180.3,11.9,0
2023-05-18,Shoulder Press,40,88.2,3,81.8,180.3,13.3,0
2023-05-18,Shoulder Press,40,88.2,5,81.8,180.3,16.6,0
2023-05-18,Shoulder Press,40,88.2,3,81.8,180.3,13.3,0
2023-05-18,Shoulder Press,40,88.2,4,81.8,180.3,14.9,0
2023-05-18,Deadlift,127,280,3,81.8,180.3,34.4,0
2023-05-18,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-18,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-18,Leg Extension,75,165.4,10,81.8,180.3,50.7,0
2023-05-18,Leg Extension,75,165.4,7,81.8,180.3,41.5,0
2023-05-18,Leg Extension,75,165.4,9,81.8,180.3,47.5,0
2023-05-15,Bench Press,71,156.5,5,81.8,180.3,26,0
2023-05-15,Bench Press,71,156.5,5,81.8,180.3,26,0
2023-05-15,Bench Press,71,156.5,5,81.8,180.3,26,0
2023-05-15,Bench Press,71,156.5,5,81.8,180.3,26,0
2023-05-15,Bench Press,71,156.5,5,81.8,180.3,26,0
2023-05-15,Bent Over Row,68,149.9,5,81.8,180.3,36.3,0
2023-05-15,Bent Over Row,68,149.9,5,81.8,180.3,36.3,0
2023-05-15,Bent Over Row,68,149.9,5,81.8,180.3,36.3,0
2023-05-15,Bent Over Row,68,149.9,5,81.8,180.3,36.3,0
2023-05-15,Bent Over Row,68,149.9,5,81.8,180.3,36.3,0
2023-05-15,Pull Ups,,,7,81.8,180.3,26.6,0
2023-05-13,Deadlift,122,269,5,81.8,180.3,36.8,0
2023-05-13,Sled Leg Press,170,374.8,10,81.8,180.3,50.1,0
2023-05-13,Sled Leg Press,170,374.8,10,81.8,180.3,50.1,0
2023-05-13,Sled Leg Press,170,374.8,10,81.8,180.3,50.1,0
2023-05-13,Sled Leg Press,170,374.8,7,81.8,180.3,40.3,0
2023-05-13,Sled Leg Press,170,374.8,4,81.8,180.3,32.2,0
2023-05-13,Machine Shoulder Press,35,77.2,10,81.8,180.3,16.9,0
2023-05-13,Machine Shoulder Press,35,77.2,5,81.8,180.3,11.1,0
2023-05-13,Machine Shoulder Press,35,77.2,6,81.8,180.3,12,0
2023-05-13,Machine Shoulder Press,35,77.2,4,81.8,180.3,10.3,0
2023-05-13,Machine Shoulder Press,35,77.2,4,81.8,180.3,10.3,0
2023-05-11,Bench Press,69,152.1,5,81.8,180.3,23.5,0
2023-05-11,Bench Press,69,152.1,5,81.8,180.3,23.5,0
2023-05-11,Bench Press,69,152.1,5,81.8,180.3,23.5,0
2023-05-11,Bench Press,69,152.1,5,81.8,180.3,23.5,0
2023-05-11,Bench Press,69,152.1,5,81.8,180.3,23.5,0
2023-05-11,Bent Over Row,66,145.5,5,81.8,180.3,33.2,0
2023-05-11,Bent Over Row,66,145.5,5,81.8,180.3,33.2,0
2023-05-11,Bent Over Row,66,145.5,5,81.8,180.3,33.2,0
2023-05-11,Bent Over Row,66,145.5,5,81.8,180.3,33.2,0
2023-05-11,Bent Over Row,66,145.5,5,81.8,180.3,33.2,0
2023-05-11,Pull Ups,,,7,81.8,180.3,26.6,0
2023-05-11,Sled Leg Press,170,374.8,10,81.8,180.3,50.1,0
2023-05-11,Sled Leg Press,170,374.8,9,81.8,180.3,46.7,0
2023-05-11,Sled Leg Press,170,374.8,6,81.8,180.3,37.4,0
2023-05-11,Sled Leg Press,170,374.8,7,81.8,180.3,40.3,0
2023-05-11,Sled Leg Press,170,374.8,7,81.8,180.3,40.3,0
2023-05-09,Deadlift,117,257.9,5,81.8,180.3,31.9,0
2023-05-09,Sled Leg Press,170,374.8,10,81.8,180.3,50.1,0
2023-05-09,Sled Leg Press,170,374.8,8,81.8,180.3,43.3,0
2023-05-09,Sled Leg Press,170,374.8,6,81.8,180.3,37.4,0
2023-05-09,Sled Leg Press,170,374.8,5,81.8,180.3,34.7,0
2023-05-09,Sled Leg Press,170,374.8,6,81.8,180.3,37.4,0
2023-05-09,Machine Shoulder Press,35,77.2,2,81.8,180.3,8.8,0
2023-05-09,Machine Shoulder Press,35,77.2,5,81.8,180.3,11.1,0
2023-05-09,Machine Shoulder Press,35,77.2,6,81.8,180.3,12,0
2023-05-09,Machine Shoulder Press,35,77.2,3,81.8,180.3,9.5,0
2023-05-09,Machine Shoulder Press,35,77.2,4,81.8,180.3,10.3,0
2023-05-06,Bench Press,67,147.7,5,81.8,180.3,21.1,0
2023-05-06,Bench Press,67,147.7,5,81.8,180.3,21.1,0
2023-05-06,Bench Press,67,147.7,5,81.8,180.3,21.1,0
2023-05-06,Bench Press,67,147.7,5,81.8,180.3,21.1,0
2023-05-06,Bench Press,67,147.7,5,81.8,180.3,21.1,0
2023-05-06,Bent Over Row,64,141.1,5,81.8,180.3,30.2,0
2023-05-06,Bent Over Row,64,141.1,5,81.8,180.3,30.2,0
2023-05-06,Bent Over Row,64,141.1,5,81.8,180.3,30.2,0
2023-05-06,Bent Over Row,64,141.1,5,81.8,180.3,30.2,0
2023-05-06,Bent Over Row,64,141.1,5,81.8,180.3,30.2,0
2023-05-06,Pull Ups,,,7,81.8,180.3,26.6,0
2023-05-06,Horizontal Leg Press,180,396.8,12,81.8,180.3,72.5,0
2023-05-06,Horizontal Leg Press,180,396.8,5,81.8,180.3,52.1,0
2023-05-06,Horizontal Leg Press,180,396.8,4,81.8,180.3,49.2,0
2023-05-04,Squat,94,207.2,5,81.8,180.3,25.8,0
2023-05-04,Squat,94,207.2,5,81.8,180.3,25.8,0
2023-05-04,Squat,94,207.2,5,81.8,180.3,25.8,0
2023-05-04,Squat,94,207.2,5,81.8,180.3,25.8,0
2023-05-04,Squat,94,207.2,4,81.8,180.3,23,0
2023-05-04,Shoulder Press,38,83.8,5,81.8,180.3,13.8,0
2023-05-04,Shoulder Press,38,83.8,5,81.8,180.3,13.8,0
2023-05-04,Shoulder Press,38,83.8,5,81.8,180.3,13.8,0
2023-05-04,Shoulder Press,38,83.8,5,81.8,180.3,13.8,0
2023-05-04,Shoulder Press,38,83.8,5,81.8,180.3,13.8,0
2023-05-04,Deadlift,112,246.9,5,81.8,180.3,27.2,0
2023-05-01,Bench Press,65,143.3,5,81.8,180.3,18.8,0
2023-05-01,Bench Press,65,143.3,5,81.8,180.3,18.8,0
2023-05-01,Bench Press,65,143.3,5,81.8,180.3,18.8,0
2023-05-01,Bench Press,65,143.3,5,81.8,180.3,18.8,0
2023-05-01,Bench Press,65,143.3,5,81.8,180.3,18.8,0
2023-05-01,Bent Over Row,62,136.7,5,81.8,180.3,27.2,0
2023-05-01,Bent Over Row,62,136.7,5,81.8,180.3,27.2,0
2023-05-01,Bent Over Row,62,136.7,5,81.8,180.3,27.2,0
2023-05-01,Bent Over Row,62,136.7,5,81.8,180.3,27.2,0
2023-05-01,Bent Over Row,62,136.7,5,81.8,180.3,27.2,0
2023-05-01,Pull Ups,,,9,81.8,180.3,36.2,0
2023-05-01,Sled Leg Press,180,396.8,5,81.8,180.3,39.6,0
2023-05-01,Sled Leg Press,180,396.8,6,81.8,180.3,42.5,0
2023-05-01,Sled Leg Press,180,396.8,5,81.8,180.3,39.6,0
2023-05-01,Sled Leg Press,180,396.8,7,81.8,180.3,45.5,0
2023-05-01,Sled Leg Press,180,396.8,6,81.8,180.3,42.5,0
2023-04-29,Squat,92,202.8,5,81.3,179.2,24.5,0
2023-04-29,Squat,92,202.8,5,81.3,179.2,24.5,0
2023-04-29,Squat,92,202.8,5,81.3,179.2,24.5,0
2023-04-29,Squat,92,202.8,5,81.3,179.2,24.5,0
2023-04-29,Squat,92,202.8,5,81.3,179.2,24.5,0
2023-04-29,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-29,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-29,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-29,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-29,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-29,Deadlift,107,235.9,5,81.3,179.2,23.4,0
2023-04-24,Squat,90,198.4,5,81.3,179.2,22.6,0
2023-04-24,Squat,90,198.4,5,81.3,179.2,22.6,0
2023-04-24,Squat,90,198.4,5,81.3,179.2,22.6,0
2023-04-24,Squat,90,198.4,5,81.3,179.2,22.6,0
2023-04-24,Squat,90,198.4,5,81.3,179.2,22.6,0
2023-04-24,Bench Press,63,138.9,5,81.3,179.2,17.1,0
2023-04-24,Bench Press,63,138.9,5,81.3,179.2,17.1,0
2023-04-24,Bench Press,63,138.9,5,81.3,179.2,17.1,0
2023-04-24,Bench Press,63,138.9,5,81.3,179.2,17.1,0
2023-04-24,Bench Press,63,138.9,5,81.3,179.2,17.1,0
2023-04-24,Bent Over Row,60,132.3,5,81.3,179.2,25,0
2023-04-24,Bent Over Row,60,132.3,5,81.3,179.2,25,0
2023-04-24,Bent Over Row,60,132.3,5,81.3,179.2,25,0
2023-04-24,Bent Over Row,60,132.3,5,81.3,179.2,25,0
2023-04-24,Bent Over Row,60,132.3,5,81.3,179.2,25,0
2023-04-24,Pull Ups,,,6,81.3,179.2,22.7,0
2023-04-22,Deadlift,102,224.9,5,81.3,179.2,19.3,0
2023-04-20,Bench Press,61,134.5,5,81.3,179.2,15,0
2023-04-20,Bench Press,61,134.5,5,81.3,179.2,15,0
2023-04-20,Bench Press,61,134.5,5,81.3,179.2,15,0
2023-04-20,Bench Press,61,134.5,5,81.3,179.2,15,0
2023-04-20,Bench Press,61,134.5,5,81.3,179.2,15,0
2023-04-20,Bent Over Row,58,127.9,5,81.3,179.2,22.2,0
2023-04-20,Bent Over Row,58,127.9,5,81.3,179.2,22.2,0
2023-04-20,Bent Over Row,58,127.9,5,81.3,179.2,22.2,0
2023-04-20,Bent Over Row,58,127.9,5,81.3,179.2,22.2,0
2023-04-20,Bent Over Row,58,127.9,5,81.3,179.2,22.2,0
2023-04-20,Pull Ups,,,7,81.3,179.2,26.6,0
2023-04-18,Squat,88,194,5,81.3,179.2,20.7,0
2023-04-18,Squat,88,194,5,81.3,179.2,20.7,0
2023-04-18,Squat,88,194,5,81.3,179.2,20.7,0
2023-04-18,Squat,88,194,5,81.3,179.2,20.7,0
2023-04-18,Squat,88,194,5,81.3,179.2,20.7,0
2023-04-18,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-18,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-18,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-18,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-18,Shoulder Press,36,79.4,4,81.3,179.2,10.2,0
2023-04-18,Deadlift,97,213.9,5,81.3,179.2,15.5,0
2023-04-13,Squat,86,189.6,5,81.3,179.2,18.9,0
2023-04-13,Squat,86,189.6,5,81.3,179.2,18.9,0
2023-04-13,Squat,86,189.6,5,81.3,179.2,18.9,0
2023-04-13,Squat,86,189.6,5,81.3,179.2,18.9,0
2023-04-13,Squat,86,189.6,5,81.3,179.2,18.9,0
2023-04-13,Bench Press,59,130.1,5,81.3,179.2,13.1,0
2023-04-13,Bench Press,59,130.1,5,81.3,179.2,13.1,0
2023-04-13,Bench Press,59,130.1,5,81.3,179.2,13.1,0
2023-04-13,Bench Press,59,130.1,5,81.3,179.2,13.1,0
2023-04-13,Bench Press,59,130.1,5,81.3,179.2,13.1,0
2023-04-13,Bent Over Row,56,123.5,5,81.3,179.2,19.6,0
2023-04-13,Bent Over Row,56,123.5,5,81.3,179.2,19.6,0
2023-04-13,Bent Over Row,56,123.5,5,81.3,179.2,19.6,0
2023-04-13,Bent Over Row,56,123.5,5,81.3,179.2,19.6,0
2023-04-13,Bent Over Row,56,123.5,5,81.3,179.2,19.6,0
2023-04-13,Pull Ups,,,6,81.3,179.2,22.7,0
2023-04-10,Squat,84,185.2,5,81.3,179.2,17.2,0
2023-04-10,Squat,84,185.2,5,81.3,179.2,17.2,0
2023-04-10,Squat,84,185.2,5,81.3,179.2,17.2,0
2023-04-10,Squat,84,185.2,5,81.3,179.2,17.2,0
2023-04-10,Squat,84,185.2,5,81.3,179.2,17.2,0
2023-04-10,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-10,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-10,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-10,Shoulder Press,36,79.4,3,81.3,179.2,9.1,0
2023-04-10,Shoulder Press,36,79.4,5,81.3,179.2,11.5,0
2023-04-10,Deadlift,92,202.8,5,81.3,179.2,12.2,0
2023-04-08,Squat,82,180.8,5,81.3,179.2,15.6,0
2023-04-08,Squat,82,180.8,5,81.3,179.2,15.6,0
2023-04-08,Squat,82,180.8,5,81.3,179.2,15.6,0
2023-04-08,Squat,82,180.8,5,81.3,179.2,15.6,0
2023-04-08,Squat,82,180.8,5,81.3,179.2,15.6,0
2023-04-08,Bench Press,57,125.7,5,81.3,179.2,11.3,0
2023-04-08,Bench Press,57,125.7,5,81.3,179.2,11.3,0
2023-04-08,Bench Press,57,125.7,5,81.3,179.2,11.3,0
2023-04-08,Bench Press,57,125.7,5,81.3,179.2,11.3,0
2023-04-08,Bench Press,57,125.7,5,81.3,179.2,11.3,0
2023-04-08,Bent Over Row,54,119.1,5,81.3,179.2,17.2,0
2023-04-08,Bent Over Row,54,119.1,5,81.3,179.2,17.2,0
2023-04-08,Bent Over Row,54,119.1,5,81.3,179.2,17.2,0
2023-04-08,Bent Over Row,54,119.1,5,81.3,179.2,17.2,0
2023-04-08,Bent Over Row,54,119.1,5,81.3,179.2,17.2,0
2023-04-08,Pull Ups,,,8,81.3,179.2,31,0
2023-04-06,Squat,80,176.4,5,81.3,179.2,14,0
2023-04-06,Squat,80,176.4,5,81.3,179.2,14,0
2023-04-06,Squat,80,176.4,5,81.3,179.2,14,0
2023-04-06,Squat,80,176.4,5,81.3,179.2,14,0
2023-04-06,Squat,80,176.4,5,81.3,179.2,14,0
2023-04-06,Shoulder Press,34,75,5,81.3,179.2,9.2,0
2023-04-06,Shoulder Press,34,75,5,81.3,179.2,9.2,0
2023-04-06,Shoulder Press,34,75,5,81.3,179.2,9.2,0
2023-04-06,Shoulder Press,34,75,5,81.3,179.2,9.2,0
2023-04-06,Shoulder Press,34,75,5,81.3,179.2,9.2,0
2023-04-06,Deadlift,87,191.8,5,81.3,179.2,9.4,0
2023-04-04,Squat,78,172,5,81.3,179.2,12.6,0
2023-04-04,Squat,78,172,5,81.3,179.2,12.6,0
2023-04-04,Squat,78,172,5,81.3,179.2,12.6,0
2023-04-04,Squat,78,172,5,81.3,179.2,12.6,0
2023-04-04,Squat,78,172,5,81.3,179.2,12.6,0
2023-04-04,Bench Press,55,121.3,5,81.3,179.2,9.7,0
2023-04-04,Bench Press,55,121.3,5,81.3,179.2,9.7,0
2023-04-04,Bench Press,55,121.3,5,81.3,179.2,9.7,0
2023-04-04,Bench Press,55,121.3,5,81.3,179.2,9.7,0
2023-04-04,Bench Press,55,121.3,5,81.3,179.2,9.7,0
2023-04-04,Bent Over Row,52,114.6,5,81.3,179.2,14.9,0
2023-04-04,Bent Over Row,52,114.6,5,81.3,179.2,14.9,0
2023-04-04,Bent Over Row,52,114.6,5,81.3,179.2,14.9,0
2023-04-04,Bent Over Row,52,114.6,5,81.3,179.2,14.9,0
2023-04-04,Bent Over Row,52,114.6,5,81.3,179.2,14.9,0
2023-03-29,Squat,76,167.6,5,81.5,179.7,11.1,0
2023-03-29,Squat,76,167.6,5,81.5,179.7,11.1,0
2023-03-29,Squat,76,167.6,5,81.5,179.7,11.1,0
2023-03-29,Squat,76,167.6,5,81.5,179.7,11.1,0
2023-03-29,Squat,76,167.6,5,81.5,179.7,11.1,0
2023-03-29,Shoulder Press,32,70.6,5,81.5,179.7,7.1,0
2023-03-29,Shoulder Press,32,70.6,5,81.5,179.7,7.1,0
2023-03-29,Shoulder Press,32,70.6,5,81.5,179.7,7.1,0
2023-03-29,Shoulder Press,32,70.6,5,81.5,179.7,7.1,0
2023-03-29,Shoulder Press,32,70.6,5,81.5,179.7,7.1,0
2023-03-29,Deadlift,82,180.8,5,81.5,179.7,6.9,0
2023-03-29,Deadlift,82,180.8,5,81.5,179.7,6.9,0
2023-03-29,Deadlift,82,180.8,5,81.5,179.7,6.9,0
2023-03-29,Deadlift,82,180.8,5,81.5,179.7,6.9,0
2023-03-29,Deadlift,82,180.8,5,81.5,179.7,6.9,0
2023-03-27,Squat,74,163.1,5,81.5,179.7,9.8,0
2023-03-27,Squat,74,163.1,5,81.5,179.7,9.8,0
2023-03-27,Squat,74,163.1,5,81.5,179.7,9.8,0
2023-03-27,Squat,74,163.1,5,81.5,179.7,9.8,0
2023-03-27,Squat,74,163.1,5,81.5,179.7,9.8,0
2023-03-27,Bench Press,53,116.8,5,81.5,179.7,8.1,0
2023-03-27,Bench Press,53,116.8,5,81.5,179.7,8.1,0
2023-03-27,Bench Press,53,116.8,5,81.5,179.7,8.1,0
2023-03-27,Bench Press,53,116.8,5,81.5,179.7,8.1,0
2023-03-27,Bench Press,53,116.8,5,81.5,179.7,8.1,0
2023-03-27,Bent Over Row,50,110.2,5,81.5,179.7,12.6,0
2023-03-27,Bent Over Row,50,110.2,5,81.5,179.7,12.6,0
2023-03-27,Bent Over Row,50,110.2,5,81.5,179.7,12.6,0
2023-03-27,Bent Over Row,50,110.2,5,81.5,179.7,12.6,0
2023-03-27,Bent Over Row,50,110.2,5,81.5,179.7,12.6,0
2023-03-24,Squat,72,158.7,5,81.5,179.7,8.7,0
2023-03-24,Squat,72,158.7,5,81.5,179.7,8.7,0
2023-03-24,Squat,72,158.7,5,81.5,179.7,8.7,0
2023-03-24,Squat,72,158.7,5,81.5,179.7,8.7,0
2023-03-24,Squat,72,158.7,5,81.5,179.7,8.7,0
2023-03-24,Shoulder Press,30,66.1,5,81.5,179.7,5.4,0
2023-03-24,Shoulder Press,30,66.1,5,81.5,179.7,5.4,0
2023-03-24,Shoulder Press,30,66.1,5,81.5,179.7,5.4,0
2023-03-24,Shoulder Press,30,66.1,5,81.5,179.7,5.4,0
2023-03-24,Shoulder Press,30,66.1,5,81.5,179.7,5.4,0
2023-03-24,Deadlift,77,169.8,5,81.5,179.7,5,0
2023-03-22,Squat,70,154.3,5,81.5,179.7,7.6,0
2023-03-22,Squat,70,154.3,5,81.5,179.7,7.6,0
2023-03-22,Squat,70,154.3,5,81.5,179.7,7.6,0
2023-03-22,Squat,70,154.3,5,81.5,179.7,7.6,0
2023-03-22,Squat,70,154.3,5,81.5,179.7,7.6,0
2023-03-22,Bench Press,51,112.4,5,81.5,179.7,6.8,0
2023-03-22,Bench Press,51,112.4,5,81.5,179.7,6.8,0
2023-03-22,Bench Press,51,112.4,5,81.5,179.7,6.8,0
2023-03-22,Bench Press,51,112.4,5,81.5,179.7,6.8,0
2023-03-22,Bench Press,51,112.4,5,81.5,179.7,6.8,0
2023-03-22,Bent Over Row,48,105.8,5,81.5,179.7,10.7,0
2023-03-22,Bent Over Row,48,105.8,5,81.5,179.7,10.7,0
2023-03-22,Bent Over Row,48,105.8,5,81.5,179.7,10.7,0
2023-03-22,Bent Over Row,48,105.8,5,81.5,179.7,10.7,0
2023-03-22,Bent Over Row,48,105.8,5,81.5,179.7,10.7,0
2023-03-20,Squat,66,145.5,5,81.5,179.7,5.7,0
2023-03-20,Squat,66,145.5,5,81.5,179.7,5.7,0
2023-03-20,Squat,66,145.5,5,81.5,179.7,5.7,0
2023-03-20,Squat,66,145.5,5,81.5,179.7,5.7,0
2023-03-20,Squat,66,145.5,5,81.5,179.7,5.7,0
2023-03-20,Shoulder Press,28,61.7,5,81.5,179.7,4,0
2023-03-20,Shoulder Press,28,61.7,5,81.5,179.7,4,0
2023-03-20,Shoulder Press,28,61.7,5,81.5,179.7,4,0
2023-03-20,Shoulder Press,28,61.7,5,81.5,179.7,4,0
2023-03-20,Shoulder Press,28,61.7,5,81.5,179.7,4,0
2023-03-20,Deadlift,67,147.7,5,81.5,179.7,2.3,0
